FAMILIA,OBJETO_ALCANCE,APLICA_PMA_PSM,NUM_FICHAS,FICHAS_APLICAN,PMOOR-1,PMOOR-2,AS-1,AS-2,AS-3,AS-4,AS-5,AS-6,AS-7,AS-8: PMCOR-2,AS-9,AS-10: PMCOR-18,AS-11: PMAAH-5,ARH-1,ARH-2,ARA-1,ARA-2,ACA-1,ACA-2,BS-1,BS-2,BS-3,BPCH-1,BRAI-1,BH-1,BCEVF-1,BC-1,BC-2,BC-3,GS-1,GS-2,GS-3,GS-4,GS-5,GS-6,PGSO1-8,PSMA-1,ASM-1,ASM-2,ASM-3,ASM-4,ASM-5,ASM-6,PM-1,BSM-1,BSM-2,BSM-3,SSM-1,SSM-2,SSM-3,SSM-4
Servicio General,Servicio de Aseo y Cafetería Corocora,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Servicio de Aseo y Cafetería Corocora 2019 - 2020,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"SERVICIO DE ROCERIA, SIEMBRA DE MANI FORRAJERO Y LIMPIEZA DE MALLA DE CERRAMIENTO EXTERNA PARA LA ESTACION JAGUEY DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A",True,10,"['AS-2', 'AS-3', 'AS-7', 'BS-2', 'BS-3', 'BPCH-1', 'GS-3', 'ASM-2', 'BSM-1', 'SSM-3']",False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Servicio General,SERVICIO DE ASEO Y CAFETERÍA PARA LA ESTACIÓN JAGÜEY DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,ADECUACION Y EQUIPAMIENTO TALLER DE MANTENIMIENTO,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,MEJORAS PAISAJISMO ESTACION JAGUEY,True,19,"['AS-1', 'AS-2', 'AS-3', 'AS-4', 'AS-5', 'AS-6', 'AS-7', 'ARH-1', 'ARA-1', 'BS-2', 'BS-3', 'BPCH-1', 'BH-1', 'GS-3', 'ASM-1', 'ASM-2', 'ASM-3', 'ASM-4', 'SSM-3']",False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False
Servicio General,Suministro de Botiquines y reposición para los mismos.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Suministro equipos medicos para atención de emergencias.,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"PREVENCIÓN PARA CAMPAÑAS DE SALUD - COPASST
(Plegables, diseño de campañas, incentivos para la semana de SSTA-PRE)",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Assay tipo II,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,ADMINISTRACIÓN DE LAS OFICINAS DEL OLEODUCTO DE LOS LLANOS ORIENTALES S.A. UBICADAS EN EL EDIFICIO TORRE UNO 93,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"SERVICIO DE MUESTREO, EMBALAJE, TRANSPORTE Y ANÁLISIS DE LABORATORIO DE ALIMENTOS, AGUA POTABLE, AMBIENTES, SUPERFICIES Y MANOS, EN EL CASINO DE LA ESTACIÓN DE BOMBEO RUBIALES (EBR).",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Representación Comercial de Plantas Termo EBR y Termo Proyectos ante el Mercado de Energía Mayorista (MEM),False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Revisión estudios de conexión térmicas Rubiales y Jagüey ODL,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,Actualización de modelos hidráulicos,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicio General,"CONTRATO PARA LA PRESTACIÓN DE SERVICIOS DE CATERING (ALIMENTACIÓN), ASEO, LAVANDERÍA Y CAMARERÍA DEL CAMPAMENTO DE LA ESTACIÓN BANADÍA.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,Administración del Campamento,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,"Contratar los servicios para realizar el mantenimiento preventivo y correctivo de las oficinas de ODL ubicadas en la torre ar, piso 12, 13 Y 14.",False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,Mantenimiento del sistema de aire acondicionado,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,Gestión y Administración CAD,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Servicios Administrativos,Mantenimiento y/o actualización herramientas Gestión de Información,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte terrestre para el personal en vehículos en campo en el Departamento de Meta,True,1,['ARA-1'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte terrestre en campo en el Departamento de Meta,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Servicio de transporte terrestre para el personal en campo en el Departamento de Casanare,True,1,['ARA-1'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Transporte,Acuerdo de recobro de cupos arreos para el personal de la operación en Rubiales,False,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
